product_id,product_name,category,criticality,snapshot_date,stock_quantity,avg_daily_usage,usage_trend_pct,days_until_stockout
THY-0059,Galley Latch,Cabin Interior,Low,2026-05-11,51,2.07,-0.1,30
THY-0059,Galley Latch,Cabin Interior,Low,2026-05-25,22,2.04,-1.6,16
THY-0059,Galley Latch,Cabin Interior,Low,2026-06-08,61,1.56,-23.4,47
THY-0059,Galley Latch,Cabin Interior,Low,2026-06-22,42,1.37,-12.0,28
THY-0059,Galley Latch,Cabin Interior,Low,2026-07-06,24,1.28,-7.0,17
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2025-12-08,75,1.73,0.0,47
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2025-12-22,50,1.8,4.3,28
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-01-05,23,1.88,4.8,17
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-01-19,60,1.68,-10.7,50
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-02-02,40,1.41,-16.2,31
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-02-16,22,1.27,-9.8,19
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-03-02,68,1.33,4.6,44
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-03-16,51,1.23,-7.5,29
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-03-30,27,1.67,35.3,18
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-04-13,1,1.91,14.5,1
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-04-27,24,1.87,-2.1,14
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-05-11,86,1.75,-6.5,59
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-05-25,65,1.48,-15.4,51
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-06-08,41,1.72,16.8,37
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-06-22,25,1.15,-33.3,21
THY-0060,Reading Light Assembly,Cabin Interior,Medium,2026-07-06,54,1.22,5.7,35
THY-0061,Tray Table Arm,Cabin Interior,Low,2025-12-08,62,1.66,0.0,34
THY-0061,Tray Table Arm,Cabin Interior,Low,2025-12-22,38,1.72,3.2,19
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-01-05,13,1.79,4.4,7
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-01-19,45,1.92,7.3,31
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-02-02,28,1.23,-36.3,23
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-02-16,65,1.21,-1.7,46
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-03-02,50,1.11,-7.9,34
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-03-16,32,1.29,16.2,19
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-03-30,80,1.37,5.9,41
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-04-13,57,1.67,22.2,32
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-04-27,30,1.94,16.4,16
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-05-11,67,1.59,-18.0,46
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-05-25,40,1.92,20.5,31
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-06-08,16,1.68,-12.6,15
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-06-22,74,1.27,-24.1,48
THY-0061,Tray Table Arm,Cabin Interior,Low,2026-07-06,56,1.28,0.6,34
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2025-12-08,41,1.32,0.0,27
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2025-12-22,23,1.28,-3.1,16
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-01-05,62,1.26,-2.3,57
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-01-19,45,1.22,-3.0,46
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-02-02,28,1.18,-3.2,34
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-02-16,13,1.09,-7.5,15
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-03-02,60,0.89,-18.8,47
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-03-16,47,0.96,8.7,36
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-03-30,28,1.34,39.6,20
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-04-13,9,1.4,3.9,7
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-04-27,42,1.41,1.1,29
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-05-11,19,1.62,15.1,14
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-05-25,46,1.18,-27.5,53
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-06-08,30,1.08,-8.1,32
THY-0062,Lavatory Smoke Detector,Cabin Interior,High,2026-06-22,17,0.94,-13.4,17
THY-0063,Emergency Flashlight,Cabin Interior,High,2025-12-08,9,1.61,0.0,7
THY-0063,Emergency Flashlight,Cabin Interior,High,2025-12-22,35,1.56,-2.9,21
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-01-05,11,1.72,10.1,7
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-01-19,50,1.51,-12.0,43
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-02-02,33,1.27,-16.1,34
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-02-16,21,0.86,-32.2,23
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-03-02,78,0.98,13.7,61
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-03-16,63,1.09,11.8,41
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-03-30,48,1.09,0.0,32
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-04-13,27,1.46,33.7,19
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-04-27,67,1.82,24.2,49
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-05-11,48,1.39,-23.6,43
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-05-25,31,1.23,-11.6,28
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-06-08,13,1.24,0.9,12
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-06-22,61,1.0,-18.7,51
THY-0063,Emergency Flashlight,Cabin Interior,High,2026-07-06,50,0.8,-20.9,38
